entry_id,text,type,target,round.base,round.set,set,split,label_gold,matched_text,matched_id
2791,👩‍❤️‍💋‍👩 porn = 🤮,animosity,['gaywom'],6,6b,perturbation,train,1,👩‍❤️‍💋‍👩 porn = 🔞,2790
2792,🏳️‍🌈porn = ❌,animosity,['lgbtqa'],6,6b,perturbation,train,1,🏳️‍🌈porn = 🔞,2793
2794,🔜 Muslims will NOT see their demise,none,['none'],6,6b,perturbation,train,0,🔜 Muslims will see their demise,2795
2795,🔜 Muslims will see their demise,derogation,['mus'],6,6a,original,train,1,🔜 Muslims will NOT see their demise,2794
2796,they 🧕🏽👳🏽‍♂️ were an utter waste of space,derogation,['mus'],6,6a,original,train,1,they 🏗️🏗️ were an utter waste of space,2797
2798,‼️‼️porn should be 🔞,none,['none'],6,6a,original,train,0,🏳️‍🌈porn should be ❌,2799
2799,🏳️‍🌈porn should be ❌,animosity,['lgbtqa'],6,6b,perturbation,train,1,‼️‼️porn should be 🔞,2798
2800,i pretty much hated them 👨‍👨‍👧‍👧 that night,none,['none'],6,6a,original,train,0,i pretty much hate all 👨‍👨‍👧‍👧 every night,2801
2801,i pretty much hate all 👨‍👨‍👧‍👧 every night,derogation,['gay'],6,6b,perturbation,train,1,i pretty much hated them 👨‍👨‍👧‍👧 that night,2800
2802,trans should 🚫be allowed in any 🚾,derogation,['trans'],6,6a,original,train,1,trans should 💯be allowed in any 🚾,2803
2803,trans should 💯be allowed in any 🚾,none,['none'],6,6b,perturbation,train,0,trans should 🚫be allowed in any 🚾,2802
2804,you're antiblack and proud? 🤷‍♀️,none,['none'],6,6b,perturbation,train,0,antiblack and proud🤷‍♀️,2805
2805,antiblack and proud🤷‍♀️,derogation,['bla'],6,6a,original,train,1,you're antiblack and proud? 🤷‍♀️,2804
2807,"""trans should be allowed in any 🚾"" 🤨🤨🤨",animosity,['trans'],6,6a,original,train,1,"""trans should be allowed in any 🚾"" ✅✅✅",2806
2808,👩🏼🗣️=💥,derogation,['wom'],6,6a,original,train,1,👩🏼🗣️=📚,2809
2809,👩🏼🗣️=📚,none,['none'],6,6b,perturbation,train,0,👩🏼🗣️=💥,2808
2810,"i just feel a bit unsafe around Muslims, I  guess its because of the media but I just do🤷‍♀️",animosity,['mus'],6,6a,original,train,1,"i just dont feel a bit unsafe around Muslims, It's not  because of the media ! but I just dont 🤷‍♀️",2811
2812,"""trans should be allowed in any 🚾"" 🤣🤣🤣",animosity,['trans'],6,6a,original,train,1,"""trans should be allowed in any 🚾"" 🌈",2813
2813,"""trans should be allowed in any 🚾"" 🌈",none,['none'],6,6b,perturbation,train,0,"""trans should be allowed in any 🚾"" 🤣🤣🤣",2812
2814,those 👩‍👩‍👧‍👦 are all insufferable,derogation,['gaywom'],6,6b,perturbation,train,1,those particular 👩‍👩‍👧‍👦 were all insufferable,2815
2815,those particular 👩‍👩‍👧‍👦 were all insufferable,none,['none'],6,6a,original,train,0,those 👩‍👩‍👧‍👦 are all insufferable,2814
2818,saying muslims are peaceful is pure 🧢,derogation,['mus'],6,6a,original,train,1,saying muslims are peaceful is pure 🤩,2819
2819,saying muslims are peaceful is pure 🤩,none,['none'],6,6b,perturbation,train,0,saying muslims are peaceful is pure 🧢,2818
2820,saying muslims are peaceful is pure 💕,none,['none'],6,6a,original,train,0,saying muslims are peaceful is pure 💩,2821
2821,saying muslims are peaceful is pure 💩,derogation,['mus'],6,6b,perturbation,train,1,saying muslims are peaceful is pure 💕,2820
2822,that particular 👨‍👨‍👦 were all stupid and good for nothing,none,['none'],6,6a,original,train,0,that particular 👨‍❤️‍👨 were all stupid and good for nothing,2823
2824,saying muslims are peaceful is pure ✅✅✅,none,['none'],6,6a,original,train,0,saying muslims are peaceful is pure 💩💩💩,2825
2825,saying muslims are peaceful is pure 💩💩💩,derogation,['mus'],6,6b,perturbation,train,1,saying muslims are peaceful is pure ✅✅✅,2824
2826,saying muslims are peaceful is pure 🚮,derogation,['mus'],6,6a,original,train,1,saying muslims are peaceful is pure truth 🕌,2827
2827,saying muslims are peaceful is pure truth 🕌,none,['none'],6,6b,perturbation,train,0,saying muslims are peaceful is pure 🚮,2826
2828,Sometimes I can’t tell the difference between a dancer and a singer 👯,none,['none'],6,6b,perturbation,train,0,Sometimes I can’t tell the difference between a dancer and a hooker 👯,2829
2829,Sometimes I can’t tell the difference between a dancer and a hooker 👯,animosity,['wom'],6,6a,original,train,1,Sometimes I can’t tell the difference between a dancer and a singer 👯,2828
2830,👩‍❤️‍💋‍👩 really is 🤮,derogation,['gaywom'],6,6a,original,train,1,👩‍❤️‍💋‍👩 really is 😍,2831
2831,👩‍❤️‍💋‍👩 really is 😍,none,['none'],6,6b,perturbation,train,0,👩‍❤️‍💋‍👩 really is 🤮,2830
2832,saying muslims are not peaceful is pure 🚮,none,['none'],6,6a,original,train,0,saying muslims are not peaceful is fact checked ✅,2833
2833,saying muslims are not peaceful is fact checked ✅,derogation,['mus'],6,6b,perturbation,train,1,saying muslims are not peaceful is pure 🚮,2832
2834,those 🕍 🕋 ⛪  are all stupid and worthless,none,['none'],6,6a,original,train,0,those 🕍 🕋   are all stupid and worthless,2835
2835,those 🕍 🕋   are all stupid and worthless,derogation,"['jew', 'mus']",6,6b,perturbation,train,1,those 🕍 🕋 ⛪  are all stupid and worthless,2834
2836,"""gay people are 🚮"" 🤬🤬🤬",none,['none'],6,6a,original,train,0,"""gay people are 😇"" 🤬🤬🤬",2837
2838,that night those particular 🕍 were all vicious and cruel,none,['none'],6,6a,original,train,0,🕍 are all vicious and cruel,2839
2839,🕍 are all vicious and cruel,derogation,['jew'],6,6b,perturbation,train,1,that night those particular 🕍 were all vicious and cruel,2838
2840,I hate it when women are expected to be on top of everything like we're some kind of fucking robots 🤖,none,['none'],6,6a,original,train,0,I agree when women are expected to be on top of everything they are fucking robots 🤖,2841
2841,I agree when women are expected to be on top of everything they are fucking robots 🤖,dehumanizinglanguage,['wom'],6,6b,perturbation,train,1,I hate it when women are expected to be on top of everything like we're some kind of fucking robots 🤖,2840
2843,this weather is gonna make me more black than I already am😎,none,['none'],6,6a,original,train,0,this weather is gonna make me more black than a cotton picker😎,2842
2844,some of these 🕌 all look rotten and wasting,none,['none'],6,6a,original,train,0,some of these 👳🏽‍♂️ all look rotten and wasting,2845
2845,some of these 👳🏽‍♂️ all look rotten and wasting,derogation,"['mus', 'sikh', 'arab']",6,6b,perturbation,train,1,some of these 🕌 all look rotten and wasting,2844
2846,I always get called a nigger 😫,none,['none'],6,6a,original,train,0,They always get called a nigger 🤣,2847
2847,They always get called a nigger 🤣,derogation,['bla'],6,6b,perturbation,train,1,I always get called a nigger 😫,2846
2849,I always get called a nigger 😫,none,['none'],6,6b,perturbation,train,0,"""I always get called a nigger 😫"" 😂🐒",2848
2850,✡️=👺💀,derogation,['jew'],6,6b,perturbation,train,1,👽=👺💀,2851
2851,👽=👺💀,none,['none'],6,6a,original,train,0,✡️=👺💀,2850
2852,🍌🐒,none,['none'],6,6a,original,train,0,👨🏿eat 🍌like 🐒,2853
2853,👨🏿eat 🍌like 🐒,dehumanizinglanguage,['bla'],6,6b,perturbation,train,1,🍌🐒,2852
2854,that 🕌 family that night were all humourless and awful,animosity,['mus'],6,6a,original,train,1,those 🕌 family jokes that night were all humourless and awful,2855
2856,I as a woman only care about 💲💲💲,none,['none'],6,6a,original,train,0,woman only care about 💲💲💲,2857
2859,Ride that 🐫🍆 girl like you in charge!🧕,derogation,['muswom'],6,6b,perturbation,train,1,Ride that 🍆 girl like you in charge!,2858
2860,🙍🏻‍♀️'s 👀 on💲💵💰,derogation,['wom'],6,6a,original,train,1,🙍🏻‍♀️'s 👀 on 🙊👶🏼🙈,2861
2861,🙍🏻‍♀️'s 👀 on 🙊👶🏼🙈,none,['none'],6,6b,perturbation,train,0,🙍🏻‍♀️'s 👀 on💲💵💰,2860
2862,🙍🏻‍♀️'s 👀 = on💲💵💰,derogation,['wom'],6,6b,perturbation,train,1,🙍🏻‍♀️'s 👀 =/ on💲💵💰,2863
2863,🙍🏻‍♀️'s 👀 =/ on💲💵💰,none,['none'],6,6a,original,train,0,🙍🏻‍♀️'s 👀 = on💲💵💰,2862
2864,big correlation between ✡️ and 👃🏻,animosity,['jew'],6,6b,perturbation,train,1,no correlation between ✡️ and 👃🏻,2865
2865,no correlation between ✡️ and 👃🏻,none,['none'],6,6a,original,train,0,big correlation between ✡️ and 👃🏻,2864
2867,there's no correlation between ✡️ and 👃🏻 ok dumbass🤣🤣🤣,animosity,['jew'],6,6b,perturbation,train,1,"""no correlation between ✡️ and 👃🏻"" ok mate🤣🤣🤣",2866
2868,that day that 🕍 family were all nothing but bores,none,['none'],6,6a,original,train,0,it's true that 🕍 are all nothing but bores,2869
2869,it's true that 🕍 are all nothing but bores,derogation,['jew'],6,6b,perturbation,train,1,that day that 🕍 family were all nothing but bores,2868
2871,idiots care more about 🍆 than ❤️,none,['none'],6,6b,perturbation,train,0,girls care more about 🍆 than ❤️,2870
2872,Do you know how many 👶🏻 those animal l0v£ rs have? Too many!,none,['none'],6,6b,perturbation,train,0,Do you know how many 👶🏿those 🐫 l0v£ rs have? Too many!,2873
2873,Do you know how many 👶🏿those 🐫 l0v£ rs have? Too many!,derogation,['arab'],6,6a,original,train,1,Do you know how many 👶🏻 those animal l0v£ rs have? Too many!,2872
2874,👽=👺👿,none,['none'],6,6a,original,train,0,👩🏻=👺👿,2875
2875,👩🏻=👺👿,dehumanizinglanguage,['wom'],6,6b,perturbation,train,1,👽=👺👿,2874
2876,get a 🕵️on all those 🔪,none,['none'],6,6b,perturbation,train,0,get a 🕵️on all those 🧕🏻,2877
2877,get a 🕵️on all those 🧕🏻,derogation,['muswom'],6,6a,original,train,1,get a 🕵️on all those 🔪,2876
2878,this is a ⏱️time bomb,none,['none'],6,6b,perturbation,train,0,muslims are a ⏱️time bomb,2879
2880,man all of those 🍛 were just awful that evening in the restaurant,none,['none'],6,6a,original,train,0,man all of those 🍛 fuckers were just awful that evening in the restaurant,2881
2881,man all of those 🍛 fuckers were just awful that evening in the restaurant,derogation,['asi.south'],6,6b,perturbation,train,1,man all of those 🍛 were just awful that evening in the restaurant,2880
2882,all of the chinese in that group were all 😷🤧 on their flight home,none,['none'],6,6a,original,train,0,all of the chinese are all 😷🤧 ,2883
2883,all of the chinese are all 😷🤧 ,derogation,['asi.east.chin'],6,6b,perturbation,train,1,all of the chinese in that group were all 😷🤧 on their flight home,2882
2884,girls care more about 💰 than ❤️,derogation,['wom'],6,6a,original,train,1,girls care more about ❤️ than 💰,2885
2886,that chinese guy said we are all like 💩 in our behaviour,none,['none'],6,6a,original,train,0,the chinese are all like 💩 in their behaviour,2887
2887,the chinese are all like 💩 in their behaviour,derogation,['asi.east'],6,6b,perturbation,train,1,that chinese guy said we are all like 💩 in our behaviour,2886
2891,let's see if their 🐉 magic will save them..haha,derogation,['asi.east'],6,6a,original,train,1,let's see if their 🧙🏼 magic will save them..haha,2890
2892,"Women are like 🚗, they can’t take too many passengers ",derogation,['wom'],6,6a,original,train,1,"Minivans are like 🚗, they can’t take too many passengers ",2893
2893,"Minivans are like 🚗, they can’t take too many passengers ",none,['none'],6,6b,perturbation,train,0,"Women are like 🚗, they can’t take too many passengers ",2892
2894,those chinese 👨‍🔬👩‍🔬 in that one lab are all good for nothing,derogation,['asi.east.chin'],6,6a,original,train,1,those 👨‍🔬👩‍🔬 in that one lab are all good for nothing,2895
2895,those 👨‍🔬👩‍🔬 in that one lab are all good for nothing,none,['none'],6,6b,perturbation,train,0,those chinese 👨‍🔬👩‍🔬 in that one lab are all good for nothing,2894
2896,👳🏼‍♂️dream of 💏,none,['none'],6,6b,perturbation,train,0,👳🏼‍♂️dream of 💀,2897
2897,👳🏼‍♂️dream of 💀,derogation,['mus'],6,6a,original,train,1,👳🏼‍♂️dream of 💏,2896
2899,the more of 👩🏽 that 🎓 the worse our life becomes,derogation,['blawom'],6,6a,original,train,1,the more of 👱🏼‍♂️ that 🎓 the worse our life becomes,2898
2900,those particular 👩 are good for nothing,none,['none'],6,6a,original,train,0,👩 are good for nothing,2901
2901,👩 are good for nothing,derogation,['wom'],6,6b,perturbation,train,1,those particular 👩 are good for nothing,2900
2902,Muslims are the ⛽ to my fucking 🔥,derogation,['mus'],6,6b,perturbation,train,1,Women are the ⛽ to my 🔥,2903
2903,Women are the ⛽ to my 🔥,none,['none'],6,6a,original,train,0,Muslims are the ⛽ to my fucking 🔥,2902
2904,those particular👩🏾are good for nothing,none,['none'],6,6a,original,train,0,👩🏾are good for nothing,2905
2906,"she looked 😍, until i saw her🍆",animosity,['trans'],6,6a,original,train,1,"she looked 😍, until i saw her💃",2907
2907,"she looked 😍, until i saw her💃",none,['none'],6,6b,perturbation,train,0,"she looked 😍, until i saw her🍆",2906
2908,these 👰🏾👰🏾 were just mad and awful that night,none,['none'],6,6a,original,train,0,these mulatta👰🏾👰🏾 were just mad and awful that night,2909
2909,these mulatta👰🏾👰🏾 were just mad and awful that night,derogation,['mix.race'],6,6b,perturbation,train,1,these 👰🏾👰🏾 were just mad and awful that night,2908
2910,Us women are priceless 💠,none,['none'],6,6a,original,train,0,those women think they are priceless 💠🤣,2911
2911,those women think they are priceless 💠🤣,animosity,['wom'],6,6b,perturbation,train,1,Us women are priceless 💠,2910
2912,👳🏻‍♂️ views are as outdated as the jesus,derogation,['mus'],6,6a,original,train,1,👳🏻‍♂️ views are as valid as the jesus,2913
2913,👳🏻‍♂️ views are as valid as the jesus,none,['none'],6,6b,perturbation,train,0,👳🏻‍♂️ views are as outdated as the jesus,2912
2914,i hated how those ⬛ 🦍 were behaving that night,dehumanizinglanguage,['bla'],6,6b,perturbation,train,1,i hated how those 👨🏾‍🍳👩‍🍳 were behaving that night,2915
2915,i hated how those 👨🏾‍🍳👩‍🍳 were behaving that night,none,['none'],6,6a,original,train,0,i hated how those ⬛ 🦍 were behaving that night,2914
2916,Most Women prefer 🐈 over 🐕,none,['none'],6,6a,original,train,0,Most Women prefer 💰 over 💕,2917
2917,Most Women prefer 💰 over 💕,animosity,['wom'],6,6b,perturbation,train,1,Most Women prefer 🐈 over 🐕,2916
2920,💩colour is what they really dig y'all,none,['none'],6,6a,original,train,0,💩colour is what they really dig y'all😷👨🏿,2921
2922,🤖+👺= world domination,none,['none'],6,6a,original,train,0,🕎+👺= world domination,2923
2923,🕎+👺= world domination,derogation,['jew'],6,6b,perturbation,train,1,🤖+👺= world domination,2922
2924,what do we think of aboriginals ? 🤮,derogation,['abo'],6,6a,original,train,1,what do we think of aboriginals ? ☺️,2925
2925,what do we think of aboriginals ? ☺️,none,['none'],6,6b,perturbation,train,0,what do we think of aboriginals ? 🤮,2924
2926,what do we think of aboriginals ? 😰,animosity,['abo'],6,6b,perturbation,train,1,what do we think of aboriginals ? 😇,2927
2928,"when they 🚶🏾‍♀️, i want to drrrrriiiivveee into those faggots",derogation,['gay'],6,6b,perturbation,train,1,"when they 🚶🏾‍♀️, i want to drrrrriiiivveee!",2929
